Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-0.61","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","33","E","Estimated value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","13.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1776","E","Estimated value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2280","E","Estimated value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.29","E","Estimated value",""
"FS","Suite of Food Security Indicators","762","Tajikistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","118","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","17077","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","5.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","1.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","1.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","1.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","7.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","7.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","5.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","1.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","2.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","764","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-0.55","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","11.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","8.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","764","Thailand","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","0.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1883","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2444","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.24","E","Estimated value",""
"FS","Suite of Food Security Indicators","764","Thailand","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","1.91","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","105","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","5032.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","22.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","0.17","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","45.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","1.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1729","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2218","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.31","E","Estimated value",""
"FS","Suite of Food Security Indicators","626","Timor-Leste","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.15","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","112","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","2124.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","17.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","19.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","21.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","17.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","62.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","64.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","61","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","1.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","5.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","1.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","1.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","768","Togo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-0.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","42","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","22.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","2.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","768","Togo","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1752","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2243","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.32","E","Estimated value",""
"FS","Suite of Food Security Indicators","768","Togo","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.29","E","Estimated value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","772","Tokelau","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.02","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","6142.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","3.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","3.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","3.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","17.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","17.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","17.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","776","Tonga","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","1.07","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","11.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1899","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2454","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.11","E","Estimated value",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.02","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","113","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","23037.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","12.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","10.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","10","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","10.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","43.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","41.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","44.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","0.15","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","24","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","8.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","13.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1880","E","Estimated value",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2436","E","Estimated value",""
