Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","748","Eswatini","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","3.4662","I","Imputed value"
"RL","Land Use","748","Eswatini","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","3.4662","I","Imputed value"
"RL","Land Use","748","Eswatini","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","0.0733","I","Imputed value"
"RL","Land Use","748","Eswatini","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","0.0733","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6600","Country area","2021","2021","1000 ha","113623.9544","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6601","Land area","2021","2021","1000 ha","112857.1265","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6602","Agriculture","2021","2021","1000 ha","38595","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","38595","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6620","Cropland","2021","2021","1000 ha","18595","I","Imputed value"
"RL","Land Use","231","Ethiopia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1546","E","Estimated value"
"RL","Land Use","231","Ethiopia","5110","Area","6621","Arable land","2021","2021","1000 ha","16314","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","14000","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","1764","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","550","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","2281","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","20000","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6646","Forest land","2021","2021","1000 ha","16995.5","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","15745.94","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6716","Planted Forest","2021","2021","1000 ha","1249.56","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6670","Other land","2021","2021","1000 ha","57266.6265","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6680","Inland waters","2021","2021","1000 ha","766.8279","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","858","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","332.5191","I","Imputed value"
"RL","Land Use","231","Ethiopia","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","277.2941","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6600","Country area","2021","2021","1000 ha","1217","A","Official figure"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6601","Land area","2021","2021","1000 ha","1217","A","Official figure"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6602","Agriculture","2021","2021","1000 ha","1130.2","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1130.2","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","1130.2","A","Official figure"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6646","Forest land","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6670","Other land","2021","2021","1000 ha","86.8","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","31.94","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","31.94","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","31.94","I","Imputed value"
"RL","Land Use","238","Falkland Islands (Malvinas)","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","31.94","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6600","Country area","2021","2021","1000 ha","1296","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6601","Land area","2021","2021","1000 ha","137","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6602","Agriculture","2021","2021","1000 ha","96.07","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6610","Agricultural land","2021","2021","1000 ha","96.07","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6620","Cropland","2021","2021","1000 ha","0.07","I","Imputed value"
"RL","Land Use","234","Faroe Islands","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0013","E","Estimated value"
"RL","Land Use","234","Faroe Islands","5110","Area","6621","Arable land","2021","2021","1000 ha","0.07","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6630","Temporary crops","2021","2021","1000 ha","0.0545","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.0077","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.0078","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","96","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","7","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","89","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6646","Forest land","2021","2021","1000 ha","0.08","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0.08","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6670","Other land","2021","2021","1000 ha","40.85","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6680","Inland waters","2021","2021","1000 ha","3","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6773","Coastal waters","2021","2021","1000 ha","1156","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6643","Exclusive Economic Zone (EEZ)","2021","2021","1000 ha","26318","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","0.25","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","0.25","I","Imputed value"
"RL","Land Use","234","Faroe Islands","5110","Area","6774","Cropland area under protective cover","2021","2021","1000 ha","0","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6641","Coastal waters used for aquac. or holding facilities","2021","2021","1000 ha","2.7","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6642","Coastal waters used for capture fisheries","2021","2021","1000 ha","1156","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6644","EEZ used for aquac. or holding facilities","2021","2021","1000 ha","0","A","Official figure"
"RL","Land Use","234","Faroe Islands","5110","Area","6645","EEZ used for capture fisheries","2021","2021","1000 ha","26318","A","Official figure"
"RL","Land Use","242","Fiji","5110","Area","6600","Country area","2021","2021","1000 ha","1827","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6601","Land area","2021","2021","1000 ha","1827","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6602","Agriculture","2021","2021","1000 ha","311.6","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6610","Agricultural land","2021","2021","1000 ha","311.6","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6620","Cropland","2021","2021","1000 ha","138.6","I","Imputed value"
"RL","Land Use","242","Fiji","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1499","E","Estimated value"
"RL","Land Use","242","Fiji","5110","Area","6621","Arable land","2021","2021","1000 ha","76.8","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6630","Temporary crops","2021","2021","1000 ha","44.3","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","20.1","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","12.4","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6650","Permanent crops","2021","2021","1000 ha","61.8","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","173","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6646","Forest land","2021","2021","1000 ha","1146.7","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","935.75","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6716","Planted Forest","2021","2021","1000 ha","210.95","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6670","Other land","2021","2021","1000 ha","368.7","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","4","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","30.1942","I","Imputed value"
"RL","Land Use","242","Fiji","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","28.222","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6600","Country area","2021","2021","1000 ha","33847","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6601","Land area","2021","2021","1000 ha","30394.77","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6602","Agriculture","2021","2021","1000 ha","2268","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2268","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6620","Cropland","2021","2021","1000 ha","2247","A","Official figure"
"RL","Land Use","246","Finland","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.4059","E","Estimated value"
"RL","Land Use","246","Finland","5110","Area","6621","Arable land","2021","2021","1000 ha","2243","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1232","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","798","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","213","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6650","Permanent crops","2021","2021","1000 ha","4.4","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","21","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6646","Forest land","2021","2021","1000 ha","22409","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","15040.92","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6716","Planted Forest","2021","2021","1000 ha","7368.08","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6670","Other land","2021","2021","1000 ha","5717.77","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6680","Inland waters","2021","2021","1000 ha","3452","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","71","I","Imputed value"
"RL","Land Use","246","Finland","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","365.4","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","327.7","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","362.8","A","Official figure"
"RL","Land Use","246","Finland","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","325.5","A","Official figure"
