Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.081","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","85.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","39","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","6.09","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","58.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.279","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","752","Sweden","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.619","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","756","Switzerland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.61","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","44.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","762","Tajikistan","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","4.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.463","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","18","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","764","Thailand","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","12.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.524","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","9.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","780","Trinidad and Tobago","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.833","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","17.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","2.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.109","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","5.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.229","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.774","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","81.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","37.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","784","United Arab Emirates","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.269","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","784","United Arab Emirates","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","784","United Arab Emirates","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","826","United Kingdom of Great Britain and Northern Ireland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","1.95","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","826","United Kingdom of Great Britain and Northern Ireland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","826","United Kingdom of Great Britain and Northern Ireland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","834","United Republic of Tanzania","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.866","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","834","United Republic of Tanzania","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","85","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","834","United Republic of Tanzania","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","54.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","840","United States of America","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","840","United States of America","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","840","United States of America","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","858","Uruguay","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.543","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","858","Uruguay","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","5.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","858","Uruguay","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","704","Viet Nam","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.216","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","704","Viet Nam","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","21","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","704","Viet Nam","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","20.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","894","Zambia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.616","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","894","Zambia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","90","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","894","Zambia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","17.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","716","Zimbabwe","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","","Q","Missing value; suppressed"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","716","Zimbabwe","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","Q","Missing value; suppressed"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","716","Zimbabwe","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","Q","Missing value; suppressed"
